id,Authors,BestEstimate,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,NumberofCountries,TotalSpending,GovernmentConsumption,PublicInvestment,SocialSpending,EducationSpending,HealthSpending,OtherSpending,TradeGlobalization,FinancialGlobalization,OverallEconomicGlobalization,ControlVariables,CountryFixedEffects,TimeFixedEffects,CrossSection,StartingYearData,EndYearData,AdvancedCountriesOnly,DevelopingCountriesOnly,MixofCountries,EconometricStrategy,OLS,RandomEffects,GMM,OtherEstimator,JournalName,YearofPublication,EconomicsJournal,JournalImpactFactor,Primary,Crossauthor,Prior,TermsOfTradeRisk,IncomeLevel,GDPgrowth,Unemployment,LaborPower,PartisanPolitics,OldAge,Democracy,GlobalizationInteracted,OtherGovSpending,LevelLevel,ChangeChange,LevelChange,ChangeLevel
40,Ha 2008,0,0.001,0.01,0.1,603,572,18,0,0,0,1,0,0,0,0,1,0,"Financial openness index, ideological distance, interaction of financial openness with ideological distance, leftist power, labor power, old age population, unemployment, inflation, GDP per capita, GDP growth, election year dummy, EMU dummy",1,0,0,1970,2000,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2008,0,2.919,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
40,Ha 2008,0,0.018,0.007,2.571428571,603,572,18,0,0,0,1,0,0,0,0,1,0,"Trade to GDP, ideological distance, interaction of financial openness with ideological distance, leftist power, labor power, old age population, unemployment, inflation, GDP per capita, GDP growth, election year dummy, EMU dummy",1,0,0,1970,2000,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2008,0,2.919,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
40,Ha 2008,0,-0.071,0.078,-0.91025641,447,416,18,0,0,0,1,0,0,0,1,0,0,"Financial openness index, ideological distance, interaction of financial openness with ideological distance, leftist power, labor power, old age population, unemployment, inflation, GDP per capita, GDP growth, election year dummy, EMU dummy",1,0,0,1970,2000,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2008,0,2.919,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
40,Ha 2008,0,0.015,0.008,1.875,447,416,18,0,0,0,1,0,0,0,0,1,0,"tariff rate, ideological distance, interaction of financial openness with ideological distance, leftist power, labor power, old age population, unemployment, inflation, GDP per capita, GDP growth, election year dummy, EMU dummy",1,0,0,1970,2000,1,0,0,OLS,1,0,0,0,Comparative Political Studies,2008,0,2.919,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
41,Profeta et al. 2013,0,0.032,0.018079096,1.77,310,284,28,1,0,0,0,0,0,0,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",0,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
41,Profeta et al. 2013,0,-0.013,0.010655738,-1.22,242,216,29,0,0,0,0,0,0,1,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",0,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
41,Profeta et al. 2013,0,-0.005,0.002604167,-1.92,242,216,27,0,0,0,0,0,0,1,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",0,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
41,Profeta et al. 2013,0,0.022,0.003503185,6.28,242,216,27,0,0,0,0,0,1,0,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",0,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
41,Profeta et al. 2013,0,0.013,0.005306122,2.45,242,216,27,0,0,0,0,1,0,0,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",0,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
41,Profeta et al. 2013,0,-0.017,0.011643836,-1.46,238,212,27,0,0,0,1,0,0,0,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",0,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
41,Profeta et al. 2013,0,0.007,0.001013025,6.91,234,208,27,0,0,0,0,0,0,1,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",0,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
41,Profeta et al. 2013,0,-0.007,0.023333333,-0.3,310,256,28,1,0,0,0,0,0,0,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",1,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
41,Profeta et al. 2013,0,-0.007,0.002573529,-2.72,242,188,28,0,0,0,0,0,0,1,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",1,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
41,Profeta et al. 2013,0,-0.002,0.004878049,-0.41,242,188,28,0,0,0,0,0,1,0,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",1,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
41,Profeta et al. 2013,1,0.002,0.011764706,0.17,238,184,28,0,0,0,1,0,0,0,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",1,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
41,Profeta et al. 2013,0,0.004,0.003389831,1.18,234,180,28,0,0,0,0,0,0,1,1,0,0,"Civil liberties index, polity 2 index, polity 2 index squared, GDP per worker, government debt to GDP, agriculture/GDP, female labor force participation, old age population, latin america dummy, asia dummy",1,1,0,1990,2005,0,1,0,OLS,1,0,0,0,Journal of Comparative Economics,2013,0,1.236,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
42,Remmer 2004,0,-0.01,0.014,-0.714285714,1328,1161,120,1,0,0,0,0,0,0,1,0,0,"Foreign aid, Population, age dependency ratio, GNP per capita, government debt to GDP, Revenues to GDP",0,1,0,1970,1999,0,0,1,OLS (Error correction),1,0,0,0,American Journal of Political Science,2004,0,5.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
42,Remmer 2004,0,-0.013,0.015,-0.866666667,1321,1154,120,1,0,0,0,0,0,0,1,0,0,"Foreign aid, Population, age dependency ratio, GNP per capita, government debt to GDP, Revenues to GDP",0,0,0,1970,1999,0,0,1,OLS (Error correction),1,0,0,0,American Journal of Political Science,2004,0,5.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
42,Remmer 2004,1,0.019,0.015,1.266666667,1316,1149,120,1,0,0,0,0,0,0,1,0,0,"Foreign aid, Population, age dependency ratio, GNP per capita, government debt to GDP, Revenues to GDP",0,0,0,1970,1999,0,0,1,OLS (Error correction),1,0,0,0,American Journal of Political Science,2004,0,5.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
42,Remmer 2004,0,-0.024,0.033,-0.727272727,1328,1161,120,1,0,0,0,0,0,0,1,0,0,"Foreign aid, Population, age dependency ratio, GNP per capita, government debt to GDP, Revenues to GDP",0,0,0,1970,1999,0,0,1,OLS (Error correction),1,0,0,0,American Journal of Political Science,2004,0,5.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
42,Remmer 2004,0,-0.024,0.032,-0.75,1321,1154,120,1,0,0,0,0,0,0,1,0,0,"Foreign aid, Population, age dependency ratio, GNP per capita, government debt to GDP, Revenues to GDP",0,0,0,1970,1999,0,0,1,OLS (Error correction),1,0,0,0,American Journal of Political Science,2004,0,5.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
42,Remmer 2004,0,-0.025,0.026,-0.961538462,1316,1149,120,1,0,0,0,0,0,0,1,0,0,"Foreign aid, Population, age dependency ratio, GNP per capita, government debt to GDP, Revenues to GDP",0,0,0,1970,1999,0,0,1,OLS (Error correction),1,0,0,0,American Journal of Political Science,2004,0,5.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
43,Rudra and Haggard 2005,1,-0.014,0.013333333,-1.05,625,555,59,0,0,0,1,0,0,0,1,0,0,"Capital flows, democracy, external debt, age dependency ratio, GDP growth, potential labor power, population, GDP per capita, dummy for seventies and eighties",0,0,0,1975,1997,0,1,0,OLS,1,0,0,0,Comparative Political Studies,2005,0,2.919,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
43,Rudra and Haggard 2005,0,-0.002,0.00625,-0.32,650,580,59,0,0,0,0,0,1,0,1,0,0,"Capital flows, democracy, external debt, age dependency ratio, GDP growth, potential labor power, population, GDP per capita, dummy for seventies and eighties",0,0,0,1975,1997,0,1,0,OLS,1,0,0,0,Comparative Political Studies,2005,0,2.919,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0
43,Rudra and Haggard 2005,0,-0.023,0.009274194,-2.48,650,580,59,0,0,0,0,1,0,0,1,0,0,"Capital flows, democracy, external debt, young population, GDP growth, potential labor power, population, GDP per capita, dummy for seventies and eighties",0,0,0,1975,1997,0,1,0,OLS,1,0,0,0,Comparative Political Studies,2005,0,2.919,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
43,Rudra and Haggard 2005,0,0.012,0.006153846,1.95,625,555,59,0,0,0,1,0,0,0,0,1,0,"trade to GDP, democracy, external debt, age dependency ratio, GDP growth, potential labor power, population, GDP per capita, dummy for seventies and eighties",0,0,0,1975,1997,0,1,0,OLS,1,0,0,0,Comparative Political Studies,2005,0,2.919,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
43,Rudra and Haggard 2005,0,0.001,0.003846154,0.26,650,580,59,0,0,0,0,0,1,0,0,1,0,"trade to GDP, democracy, external debt, age dependency ratio, GDP growth, potential labor power, population, GDP per capita, dummy for seventies and eighties",0,0,0,1975,1997,0,1,0,OLS,1,0,0,0,Comparative Political Studies,2005,0,2.919,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0
43,Rudra and Haggard 2005,0,0.003,0.004347826,0.69,650,580,59,0,0,0,0,1,0,0,0,1,0,"trade to GDP, democracy, external debt, young population, GDP growth, potential labor power, population, GDP per capita, dummy for seventies and eighties",0,0,0,1975,1997,0,1,0,OLS,1,0,0,0,Comparative Political Studies,2005,0,2.919,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
44,Jensen 2010,0,0.0083,0.009,0.922222222,316,306,18,0,0,0,1,0,0,0,1,0,0,"Left-wing governments, veto points, electoral system, female labour force, unemployment, old age population, GDP growth, military spending",0,0,0,1980,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2010,0,3.576,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
44,Jensen 2010,0,-0.0022,0.0087,-0.252873563,316,304,18,0,0,0,1,0,0,0,1,0,0,"Left-wing governments, left-wing-dominated, veto points, electoral system, female labour force, unemployment, old age population, GDP growth, military spending",0,0,0,1980,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2010,0,3.576,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
44,Jensen 2010,0,0.0487,0.0099,4.919191919,191,179,10,0,0,0,1,0,0,0,1,0,0,"Left-wing governments, left-wing-dominated, veto points, electoral system, female labour force, unemployment, old age population, GDP growth, military spending",0,0,0,1980,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2010,0,3.576,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
44,Jensen 2010,0,0.003,0.0067,0.447761194,311,301,18,0,0,0,1,0,0,0,1,0,0,"right-wing governments, veto points, electoral system, female labour force, unemployment, old age population, GDP growth, military spending",0,0,0,1980,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2010,0,3.576,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
44,Jensen 2010,0,-0.0096,0.0078,-1.230769231,311,299,18,0,0,0,1,0,0,0,1,0,0,"right-wing governments, right-wing-dominated, veto points, electoral system, female labour force, unemployment, old age population, GDP growth, military spending",0,0,0,1980,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2010,0,3.576,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
44,Jensen 2010,1,-0.0256,0.0075,-3.413333333,125,115,8,0,0,0,1,0,0,0,1,0,0,"right-wing governments, veto points, electoral system, female labour force, unemployment, old age population, GDP growth, military spending",0,0,0,1980,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2010,0,3.576,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
44,Jensen 2010,0,0.0196,0.0181,1.082872928,186,174,10,0,0,0,1,0,0,0,1,0,0,"right-wing governments, right-wing-dominated, veto points, electoral system, female labour force, unemployment, old age population, GDP growth, military spending",0,0,0,1980,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2010,0,3.576,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
45,Huber et al. 2008,0,-0.008,0.006,-1.333333333,446,435,18,0,0,0,1,0,0,0,1,0,0,"Debt crisis, recovery, GDP per capita, urban population, old age population, FDI, deficit, IMF",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45,Huber et al. 2008,0,-0.007,0.006,-1.166666667,446,430,18,0,0,0,1,0,0,0,1,0,0,"Debt crisis, recovery, GDP per capita, urban population, old age population, FDI, deficit, IMF, democracy, federalism, democratic federalism, repressive authoritarianism, legislative partisan balance",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0
45,Huber et al. 2008,0,-0.008,0.006,-1.333333333,446,430,18,0,0,0,1,0,0,0,1,0,0,"Debt crisis, recovery, GDP per capita, urban population, old age population, FDI, deficit, IMF, democracy, federalism, democratic federalism, repressive authoritarianism, executive partisan balance",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0
45,Huber et al. 2008,0,0.002,0.021,0.095238095,446,435,18,0,0,0,1,0,0,0,0,1,0,"Debt crisis, recovery, GDP per capita, urban population, old age population, trade to GDP, deficit, IMF",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45,Huber et al. 2008,0,-0.001,0.218,-0.004587156,446,430,18,0,0,0,1,0,0,0,0,1,0,"Debt crisis, recovery, GDP per capita, urban population, old age population, trade to GDP, deficit, IMF, democracy, federalism, democratic federalism, repressive authoritarianism, legislative partisan balance",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0
45,Huber et al. 2008,1,0.002,0.006,0.333333333,446,435,18,0,0,0,0,0,0,1,1,0,0,"Debt crisis, recovery, data source indicator, GDP per capita, urban population, youth population, FDI, deficit, IMF",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
45,Huber et al. 2008,0,0.006,0.006,1,446,430,18,0,0,0,0,0,0,1,1,0,0,"Debt crisis, recovery, data source indicator, GDP per capita, urban population, youth population, FDI, deficit, IMF, democracy, federalism, democratic federalism, repressive authoritarianism, legislative partisan balance",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
45,Huber et al. 2008,0,0.003,0.006,0.5,446,430,18,0,0,0,0,0,0,1,1,0,0,"Debt crisis, recovery, data source indicator, GDP per capita, urban population, youth population, FDI, deficit, IMF, democracy, federalism, democratic federalism, repressive authoritarianism, executive partisan balance",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
45,Huber et al. 2008,0,-0.25,0.028,-8.928571429,446,435,18,0,0,0,0,0,0,1,0,1,0,"Debt crisis, recovery, data source indicator, GDP per capita, urban population, youth population, trade to GDP, deficit, IMF",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
45,Huber et al. 2008,0,-0.024,0.031,-0.774193548,446,430,18,0,0,0,0,0,0,1,0,1,0,"Debt crisis, recovery, data source indicator, GDP per capita, urban population, youth population, trade to GDP, deficit, IMF, democracy, federalism, democratic federalism, repressive authoritarianism, legislative partisan balance",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
45,Huber et al. 2008,0,-0.024,0.03,-0.8,446,430,18,0,0,0,0,0,0,1,0,1,0,"Debt crisis, recovery, data source indicator, GDP per capita, urban population, youth population, trade to GDP, deficit, IMF, democracy, federalism, democratic federalism, repressive authoritarianism, executive partisan balance",0,0,0,1970,2000,0,1,0,Prais-Winsten,0,0,0,1,Journal of Politics,2008,0,0.85,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
46,Skidmore et al. 2004,0,-0.008,0.007827789,-1.022,977,821,140,0,1,0,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,0,1,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,-0.012,0.007628735,-1.573,622,466,140,0,1,0,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,0,1,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,-0.104,0.039892597,-2.607,152,114,22,0,1,0,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,1,0,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,-0.11,0.041587902,-2.645,152,114,22,0,1,0,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,1,0,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,0.003,0.006833713,0.439,470,336,118,0,1,0,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,1,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,-0.002,0.008196721,-0.244,470,336,118,0,1,0,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,1,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,-0.017,0.02972028,-0.572,202,49,140,0,0,1,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,0,1,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,0.013,0.016352201,0.795,67,32,22,0,0,1,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,1,0,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,0.081,0.097826087,0.828,67,32,22,0,0,1,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,1,0,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,-0.003,0.009287926,-0.323,135,4,118,0,0,1,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,1,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,0,-0.038,0.033598585,-1.131,135,4,118,0,0,1,0,0,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,1,0,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,Skidmore et al. 2004,1,0.006,0.003797468,1.58,309,156,140,0,0,0,0,1,0,0,1,0,0,"Capital stocj, Human capital, population growth, GDP per capita, GDP per capita growth",1,1,0,1960,2000,0,0,1,OLS,1,0,0,0,Kyklos,2004,1,1.191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
